date;time;umid@1m;temp@1m;temp@3.5m;umid@3.5m
2015-05-02;23:48;14.255;19.51;23.54;45.61
2015-05-02;23:54;13.995;19.51;24.83;45.3
2015-05-03;00:00;14.17;19.51;24.51;45.61
2015-05-03;00:06;13.995;19.51;24.51;45.61
2015-05-03;00:12;14.255;20.96;24.51;45.3
2015-05-03;00:18;14.17;19.51;24.51;45.14
2015-05-03;00:24;13.995;19.51;24.83;45.3
2015-05-03;00:30;14.085;19.51;25.16;45.45
2015-05-03;00:36;14.255;19.51;25.16;45.14
2015-05-03;00:42;14.085;19.51;25.16;45.3
2015-05-03;00:48;13.995;19.51;24.83;45.3
2015-05-03;00:54;14.17;19.35;25.48;45.3
2015-05-03;01:00;14.17;19.35;25.48;45.45
2015-05-03;01:06;14.255;19.51;24.51;45.45
2015-05-03;01:12;14.17;19.51;25.8;45.93
2015-05-03;01:18;14.345;19.35;25.16;45.77
2015-05-03;01:24;14.255;19.67;25.48;45.93
2015-05-03;01:30;14.345;19.35;25.16;45.77
2015-05-03;01:36;14.255;19.35;25.48;46.08
2015-05-03;01:42;14.345;19.35;25.8;46.08
2015-05-03;01:48;14.255;19.35;24.83;46.08
2015-05-03;01:54;14.345;19.35;25.48;46.08
2015-05-03;02:00;14.17;19.35;25.48;46.08
2015-05-03;02:06;14.43;19.35;25.16;46.24
2015-05-03;02:12;14.345;19.35;25.16;46.24
2015-05-03;02:18;14.43;19.35;25.8;46.08
2015-05-03;02:24;14.515;19.35;25.8;46.08
2015-05-03;02:30;14.345;19.35;25.16;46.24
2015-05-03;02:36;14.69;19.35;25.48;46.24
2015-05-03;02:42;14.605;19.35;24.83;46.56
2015-05-03;02:48;14.775;19.835;25.48;46.87
2015-05-03;02:54;14.69;19.35;24.83;47.03
2015-05-03;03:00;14.69;19.35;24.19;47.03
